,user_id,event_id,event_name,clicks_count
282350,729c24292dc402fa2856a39da2253a9b,1361240,Спектакль «Евгений Онегин»,2
282399,72a0636d1d3ad319d8ebaa3c7ae792c5,1351546,Спектакль «Лес»,1
282400,72a0636d1d3ad319d8ebaa3c7ae792c5,1364219,Экскурсия по Музею Эйнштейна,2
282506,72aa89e8d1e651ec79542fbbd3e9e9c5,136958,Спектакль «Бумажный патефон»,1
282507,72aa89e8d1e651ec79542fbbd3e9e9c5,1246922,Спектакль «Проделки Скапена»,5
282508,72aa89e8d1e651ec79542fbbd3e9e9c5,1336616,Спектакль «Красавец-мужчина»,1
282509,72aa89e8d1e651ec79542fbbd3e9e9c5,1394241,Спектакль «Украденное солнце»,1
282510,72aa89e8d1e651ec79542fbbd3e9e9c5,1473055,Программа «О жизни матери-казачки»,1
282568,72aeda9cce237904e442688ee9e76dfa,1321173,Спектакль «Комедия ошибок»,1
282569,72aeda9cce237904e442688ee9e76dfa,1336034,"Спектакль «Все хорошо, что хорошо кончается»",1
282570,72aeda9cce237904e442688ee9e76dfa,1407227,Спектакль «Кротка.я»,1
282571,72aeda9cce237904e442688ee9e76dfa,1409808,Экскурсия по выставке «Рождение Венеры»,2
282613,72b31a7c0dda5c512dbb5c1849dc4831,107925,Балет «Щелкунчик»,4
282614,72b31a7c0dda5c512dbb5c1849dc4831,1055108,Балет «Дон Кихот»,1
282615,72b31a7c0dda5c512dbb5c1849dc4831,1245922,Экскурсия по панораме «Разгром немецко-фашистских войск под Сталинградом»,1
282616,72b31a7c0dda5c512dbb5c1849dc4831,1253621,Балет «Жизель»,1
282685,72ba852ff5f2e4243a0bbf8856da15d9,1419595,Выставка «О чем молчат камни?»,2
282721,72c271ab91784f297098f5b3f4745e06,1321173,Спектакль «Комедия ошибок»,3
282722,72c271ab91784f297098f5b3f4745e06,1387555,Концерт «Музыка вокруг нас»,1
282723,72c271ab91784f297098f5b3f4745e06,1389117,Концерт-лекция «Pro. Свет. Искусства»,3
282756,72c80aa9f35aaeb910cb2f969d268f14,1363136,Выставка «О самоварах и не только»,1
282757,72c80aa9f35aaeb910cb2f969d268f14,1399707,Программа «Мученик науки»,1
282876,72d97f6eec651e38aa40fe953c39c28e,1297593,Концерт «Городские мотивы»,2
282877,72d97f6eec651e38aa40fe953c39c28e,1348060,Квест «Pro.Город»,1
282878,72d97f6eec651e38aa40fe953c39c28e,1361828,Концерт «Музыкальное приношение святому покровителю города Димитрию Солунскому»,1
282879,72d97f6eec651e38aa40fe953c39c28e,1377230,Концерт группы «Кума»,3
282880,72d97f6eec651e38aa40fe953c39c28e,1378301,Концерт «Музыка времени»,5
282930,72de907286dc9f286e165283c246bc7b,136958,Спектакль «Бумажный патефон»,1
282931,72de907286dc9f286e165283c246bc7b,1246922,Спектакль «Проделки Скапена»,3
282932,72de907286dc9f286e165283c246bc7b,1271055,Мюзикл «Капитанская дочка»,1
282933,72de907286dc9f286e165283c246bc7b,1284691,Мюзикл «Золотой теленок»,1
282934,72de907286dc9f286e165283c246bc7b,1359352,Спектакль «Герой нашего времени: Бэла»,2
282997,72e6489f66696c0213e34d5fc7110c48,1395439,Спектакль «Джек»,1
283065,72ed9f7fa98164b2e419f222a29942b1,1055094,Балет «Лебединое озеро»,1
283066,72ed9f7fa98164b2e419f222a29942b1,1189248,Выставка «91 день счастья»,1
283305,73093f3b86c1a828328170d0be58a958,1391905,Концерт веселых и находчивых под оркестр Combo-Jazz-Band,1
283306,73093f3b86c1a828328170d0be58a958,1403008,Драматический стендап «Мода на искренность»,1
283338,730e5e90218757e52532bd8ca23a1389,1321173,Спектакль «Комедия ошибок»,3
283419,7316f269c2419557d2376a8897ed9bd8,1415311,Экскурсия «Из зала в зал переходя»,1
283447,7318fcab22d94c1c36eeb4cbb90e65b9,858538,Показ полнокупольного фильма «Энергия Вселенной»,1
283483,731c8485fe4b590553afeeee1aa1f521,1361240,Спектакль «Евгений Онегин»,1
283555,73244aa60fbc6309161b387ce3316bdf,1389117,Концерт-лекция «Pro. Свет. Искусства»,2
283654,7330684e09688c46e7f62fa35db7f0a7,1361240,Спектакль «Евгений Онегин»,1
283655,733087f438f0d42dee43b68d071b301e,531733,Спектакль «Снежная королева»,1
283656,733087f438f0d42dee43b68d071b301e,822035,Спектакль «Моя парижанка»,1
283657,733087f438f0d42dee43b68d071b301e,858538,Показ полнокупольного фильма «Энергия Вселенной»,1
283658,733087f438f0d42dee43b68d071b301e,1246922,Спектакль «Проделки Скапена»,15
283780,73372ab9ec7bb8ac3dece24431866275,1324781,Лекция «История жизни одного ученого»,3
283781,73372ab9ec7bb8ac3dece24431866275,1326572,Экскурсия «Мещанство не порок!»,1
283782,73372ab9ec7bb8ac3dece24431866275,1326726,Мастер-класс «Китайская живопись в технике У-син»,3
283783,73372ab9ec7bb8ac3dece24431866275,1326807,Лекция «Музей – путь познания мира»,1
283784,73372ab9ec7bb8ac3dece24431866275,1329670,Лекция «Лаборатория денег – возникновение»,2
283785,73372ab9ec7bb8ac3dece24431866275,1332073,Интерактивная лекция «Памятники природы Камышинского района»,4
283793,7337f92f6ea814c3066a74a0b5e2472d,1248154,Экскурсия по Волжскому историко-краеведческому музею,1
283794,7337f92f6ea814c3066a74a0b5e2472d,1250261,Посещение экспозиции Музея памяти солдат войны и правопорядка,2
283795,7337f92f6ea814c3066a74a0b5e2472d,1252782,Экскурсия по основным экспозициям филиала музея,1
283796,7337f92f6ea814c3066a74a0b5e2472d,1253575,Экспозиции Волжского историко-краеведческого музея,2
283797,7337f92f6ea814c3066a74a0b5e2472d,1261935,Выездная выставка «История денег»,1
283879,733ca7ded24ecffaeb8d6bda191613f3,1246922,Спектакль «Проделки Скапена»,1
283880,733ca7ded24ecffaeb8d6bda191613f3,1407227,Спектакль «Кротка.я»,1
284020,734d753755f0e0b78e1cc3a3534c40d5,1447747,Концерт «Любимые мелодии»,4
284024,734ed49a5933266b542c7dfaeecb8d42,1378703,Квест «Золото сарептян»,3
284040,7350e7886f9b160496cf4d8542b313ee,1259825,Программа «Сарепта под звуки органа»,1
284086,735941c8a7f2bb4178162bd870c98b53,111592,Спектакль «Теремок»,1
284087,735941c8a7f2bb4178162bd870c98b53,245488,Спектакль «Бабий бунт»,1
284088,735941c8a7f2bb4178162bd870c98b53,1013675,Спектакль «Дюймовочка»,1
284089,735941c8a7f2bb4178162bd870c98b53,1271069,Спектакль «Игра любви и случая»,1
284090,735941c8a7f2bb4178162bd870c98b53,1271108,Мюзикл «Алые паруса»,1
284091,735941c8a7f2bb4178162bd870c98b53,1271126,Мюзикл «Дубровский»,1
284099,735c304fb907a0b778a4f130416af23b,1364219,Экскурсия по Музею Эйнштейна,2
284210,7368e0fa38dc606f17881e550f58a86b,1336616,Спектакль «Красавец-мужчина»,1
284255,736e973f61b9bdd597ec95ec727b3f49,361165,Спектакль «Невеста из Имеретии»,1
284256,736e973f61b9bdd597ec95ec727b3f49,1394358,Экскурсия «История собора Александра Невского»,1
284496,738b482dabc2fdee88efcb58457e6478,1309853,Посещение экспозиций Волгоградского краеведческого музея,1
284497,738b482dabc2fdee88efcb58457e6478,1349191,Экспозиции Волгоградского краеведческого музея,1
284498,738b482dabc2fdee88efcb58457e6478,1436636,Встреча «Имя твое неизвестно. Подвиг твой бессмертен»,1
284499,738b482dabc2fdee88efcb58457e6478,1436844,Встреча «Солдаты отчизны»,2
284588,73958ce02c1564d0112b6a4cdfd5ff12,1246922,Спектакль «Проделки Скапена»,1
284599,739692e6adb7f60c1798f9ce84632769,107925,Балет «Щелкунчик»,1
284600,739692e6adb7f60c1798f9ce84632769,1025668,Спектакль «Колобок»,1
284601,739692e6adb7f60c1798f9ce84632769,1246922,Спектакль «Проделки Скапена»,5
284602,739692e6adb7f60c1798f9ce84632769,1259313,Обзорная экскурсия по музею-заповеднику «Старая Сарепта»,1
284603,739692e6adb7f60c1798f9ce84632769,1315534,"Концерт «Пою тебя, Россия!»",1
284604,739692e6adb7f60c1798f9ce84632769,1369229,Концерт «Химия рока»,1
284605,739692e6adb7f60c1798f9ce84632769,1389171,Концерт «Ретро-шлягер»,1
284606,739692e6adb7f60c1798f9ce84632769,1389209,Квартирник «Всяко-разно»,1
284607,739692e6adb7f60c1798f9ce84632769,1409018,Экскурсия «Смута: сила России – в единстве народа»,1
284609,73971848b5dd3f8805f03d9942595f21,1391820,Квиз-концерт «!nКВИЗиция LIVE!»,1
284792,73aad3439bf289cd4f48024eea692a36,1313881,Тематическая экскурсия «Тайны великих женщин России»,1
284843,73ad7a61bcab069572876975b048cf01,1378703,Квест «Золото сарептян»,3
285032,73c2529121d807d95e7cfebea2074d22,1324688,Спектакль «Алёша Карамазов»,1
285061,73c6a1c622d6d004bbe8761a2e2f2712,15948,Спектакль «Банкрот»,1
285062,73c6a1c622d6d004bbe8761a2e2f2712,1246922,Спектакль «Проделки Скапена»,2
285063,73c6a1c622d6d004bbe8761a2e2f2712,1336616,Спектакль «Красавец-мужчина»,2
285064,73c6a1c622d6d004bbe8761a2e2f2712,1364546,Спектакль «Безымянная звезда»,1
285131,73d23913ba2f7112aca17773ff74257d,1271055,Мюзикл «Капитанская дочка»,2
285143,73d74e01739eff50d3be82bbe18246db,1246922,Спектакль «Проделки Скапена»,9
285144,73d74e01739eff50d3be82bbe18246db,1408211,"Лекция «Звезда, подарившая жизнь»",1
285264,73e535c52d9f906b20d22ef4e8d716e1,1245922,Экскурсия по панораме «Разгром немецко-фашистских войск под Сталинградом»,7
285265,73e535c52d9f906b20d22ef4e8d716e1,1438581,Спектакль «Щелкунчик»,1
285402,73f4758c1cd74f9f5957ccb760f32134,1423074,Ночь искусств в Волгоградском музее изобразительных искусств им. И. И. Машкова,1
285403,73f4758c1cd74f9f5957ccb760f32134,1432523,Мастер-класс «Художественная студия иконописи Романа Илюшкина»,1
285424,73f90245245b207e19a0ffd56a93f081,1309853,Посещение экспозиций Волгоградского краеведческого музея,5
285448,73fb108d76a159f531ec5426a7e15162,136958,Спектакль «Бумажный патефон»,1
285653,740d102a5ef938c660f5137ea6947bc2,1246922,Спектакль «Проделки Скапена»,2
285662,740e9ef981d34438795e1898b35609c4,186082,Спектакль «Отель двух миров»,1
285663,740e9ef981d34438795e1898b35609c4,1107290,Полнокупольная программа «Вселенная: от мифов до наших дней»,1
285664,740e9ef981d34438795e1898b35609c4,1189248,Выставка «91 день счастья»,1
285665,740e9ef981d34438795e1898b35609c4,1246922,Спектакль «Проделки Скапена»,1
285666,740e9ef981d34438795e1898b35609c4,1308884,Экспозиции «Рюриковичи» и «Романовы»,2
285668,740e9ef981d34438795e1898b35609c4,1432523,Мастер-класс «Художественная студия иконописи Романа Илюшкина»,1
285834,74237a2ca8f3109460904b5c1af6f2c7,1364219,Экскурсия по Музею Эйнштейна,1
285855,74250836ad4f4871b0acb6e9625e3849,1364219,Экскурсия по Музею Эйнштейна,2
285908,7426aa24c45260fbd8f1f4cd5b280552,1246922,Спектакль «Проделки Скапена»,3
285947,7429c7b86520626a384329d653e966fe,136958,Спектакль «Бумажный патефон»,1
285948,7429c7b86520626a384329d653e966fe,1254661,Спектакль «Коммуналка»,2
285949,7429c7b86520626a384329d653e966fe,1256530,Экскурсия «Подземелья Старой Сарепты»,2
286086,74333f1784828c6ca7fd892a049c0a17,1246922,Спектакль «Проделки Скапена»,1
286097,74359c7fdf9c6f69229e1dc1cf25c87e,1250264,Экскурсия «История и традиции Волгоградской области»,4
286109,743774e31eccfa821e11bc47a178ec32,1420192,Концерт «Русь»,1
286277,74461530b1af08ba025ef3a5c5a019e3,1410394,Мастер-класс по керамике,1
286332,744dada84d62247fea8701732db6dbfc,1447575,Мюзикл «Мата Хари. Любовь и шпионаж»,1
286474,745e39dbaa533d7558e9c05481d06726,186082,Спектакль «Отель двух миров»,1
286475,745e39dbaa533d7558e9c05481d06726,1246922,Спектакль «Проделки Скапена»,2
286506,7463fad17dade4f2f4b50263a4edfa54,295786,Спектакль «Беда от нежного сердца»,2
286507,7463fad17dade4f2f4b50263a4edfa54,1246233,"Спектакль «Я тоже была, прохожий»",1
286508,7463fad17dade4f2f4b50263a4edfa54,1326375,Программа «Балетный дивертисмент»,1
286509,7463fad17dade4f2f4b50263a4edfa54,1346212,Экскурсия «Край мой – капелька России!»,1
286510,7463fad17dade4f2f4b50263a4edfa54,1358999,Выставка «Земля Калачевская»,1
286511,7463fad17dade4f2f4b50263a4edfa54,1416625,Час памяти «Операция «Уран»,1
286512,7463fad17dade4f2f4b50263a4edfa54,1416781,Экскурсия «Музею – 49 лет»,1
286558,746a3a85f3205d6c9ff0b40584b472d2,1279673,Спектакль «Отдам мужа в хорошие руки»,1
286559,746a3a85f3205d6c9ff0b40584b472d2,1395425,Спектакль «Любовь по объявлению»,1
286628,74702dc8704ae4aa09e28213010c2e2c,1245922,Экскурсия по панораме «Разгром немецко-фашистских войск под Сталинградом»,2
286632,7470e1da9079af36d90b984ea5b6fda1,1262448,Экскурсия «Царицын купеческий»,3
286633,7470e1da9079af36d90b984ea5b6fda1,1262523,Беседа «Россия против террора»,1
286634,7470e1da9079af36d90b984ea5b6fda1,1262573,Встреча «Царицынский собор Александра Невского»,1
286635,7470e1da9079af36d90b984ea5b6fda1,1277865,Мероприятие «Первый спутник Земли»,1
286636,7470e1da9079af36d90b984ea5b6fda1,1309853,Посещение экспозиций Волгоградского краеведческого музея,1
286637,7470e1da9079af36d90b984ea5b6fda1,1324255,Выставка «Царицынский собор Александра Невского»,1
286638,7470e1da9079af36d90b984ea5b6fda1,1364219,Экскурсия по Музею Эйнштейна,1
286645,74741c257bb5d58608d4d68d11c62966,1309853,Посещение экспозиций Волгоградского краеведческого музея,14
286646,74741c257bb5d58608d4d68d11c62966,1349191,Экспозиции Волгоградского краеведческого музея,4
286647,74741c257bb5d58608d4d68d11c62966,1399628,Тематическая экскурсия «Оставайтесь всегда молодыми!»,1
286776,748652f408a57d2dcd0579287e79b7ca,1340903,Программа «Орган + рок»,1
287104,74a475c0635275df1ad2e1eae9d4d485,1245922,Экскурсия по панораме «Разгром немецко-фашистских войск под Сталинградом»,1
287170,74abcfc9abac07ac095607fae4ba5bdb,1271126,Мюзикл «Дубровский»,1
287171,74abcfc9abac07ac095607fae4ba5bdb,1364219,Экскурсия по Музею Эйнштейна,3
287187,74af5f7d98d041ca021bc9050f2b2011,477323,Спектакль «Бременские музыканты»,1
287311,74c033543730ce0834c339135cc54ef4,1447747,Концерт «Любимые мелодии»,2
287312,74c033543730ce0834c339135cc54ef4,1471534,Концерт Hollywood Soundtracks,1
287352,74c57914ab0d82f21302ed75ed88ab8d,1308884,Экспозиции «Рюриковичи» и «Романовы»,2
287353,74c57914ab0d82f21302ed75ed88ab8d,1356342,Экскурсия «Быль да небыль про любовь»,1
287354,74c57914ab0d82f21302ed75ed88ab8d,1364219,Экскурсия по Музею Эйнштейна,3
287355,74c57914ab0d82f21302ed75ed88ab8d,1375700,Экскурсия «Романовы»,1
287356,74c57914ab0d82f21302ed75ed88ab8d,1409018,Экскурсия «Смута: сила России – в единстве народа»,1
287357,74c57914ab0d82f21302ed75ed88ab8d,1409516,Мастер-класс «Мудрость древнего рукоделия»,1
287377,74c7ba85117c68a903f0b676cf114830,1361240,Спектакль «Евгений Онегин»,1
287535,74da6bc658b99eede7fb098199b18c51,858538,Показ полнокупольного фильма «Энергия Вселенной»,1
287536,74da6bc658b99eede7fb098199b18c51,1189248,Выставка «91 день счастья»,1
287555,74dbba69a17b169d7e93ad0e66326bd3,1364219,Экскурсия по Музею Эйнштейна,3
287626,74e13c0a72078d36dee4caebd0a38261,107925,Балет «Щелкунчик»,2
287758,74f0c984e581d05f89f7e5d3c036619b,1418528,Мастер-класс по изготовлению традиционной народной куклы,1
287831,74f7d7146c75a96775890e19ea124961,1246922,Спектакль «Проделки Скапена»,1
287868,74fc3de5a6d4e4e8f16e6f8a38c6366b,1189248,Выставка «91 день счастья»,1
287869,74fc3de5a6d4e4e8f16e6f8a38c6366b,1378703,Квест «Золото сарептян»,1
287870,74fc3de5a6d4e4e8f16e6f8a38c6366b,1391914,Индивидуальная экскурсия по Камышинскому краеведческому музею,1
287871,74fc3de5a6d4e4e8f16e6f8a38c6366b,1408755,Ночной квест «Загадки музейных фондов»,1
287872,74fc3de5a6d4e4e8f16e6f8a38c6366b,1459862,Программа «Царицынский бал»,1
287873,74fc3de5a6d4e4e8f16e6f8a38c6366b,1467807,Интеллектуальная викторина «Светлые головы»,1
287975,75074fb28e3735358c8ae5e59c9c7396,1412262,Экскурсия «Традиционные казачьи ремесла»,1
