,user_id,event_id,event_name,clicks_count
72189,1d4999c67194d7aa9b7b1daee41f8676,1265080,Мемориальная экспозиция «В глубоком тылу»,1
72286,1d5183cb9b6181e71a63cfe7702df7fc,1237397,Выставка «Антика. Западноевропейское искусство XV – начала XX века»,1
72391,1d5e063ed632f2f80ea57c91348e5c70,1344003,Выставка минералов и палеонтологии,1
72392,1d5e063ed632f2f80ea57c91348e5c70,1406297,Выставка «Тайны Главного проспекта»,1
72421,1d62ee3cd2649312879c24f801d0b708,1122331,Спектакль «Алые паруса»,2
72483,1d6af76f5bdd5b62346cc5a39de35571,1340822,Опера «Турандот»,1
72637,1d7af45f3939a4b32e9e264c1452a229,888572,Экспозиция «Свердловск: говорит Москва!»,2
72638,1d7af45f3939a4b32e9e264c1452a229,1406892,Выставка «Жуков. История полководца»,1
72808,1d8cd7a86e75b46e0f2ff9cc929a50c3,1238765,Спектакль «Вий»,1
72878,1d939b491cafafb2963ca2c91df8450e,1286178,Спектакль «Пиковая дама»,1
72879,1d939b491cafafb2963ca2c91df8450e,1301287,Спектакль «Герцогиня из Чикаго»,1
72880,1d939b491cafafb2963ca2c91df8450e,1406297,Выставка «Тайны Главного проспекта»,3
72928,1d9914367d6846dc39df769f13c83ab4,1257728,Спектакль «Квадратура круга»,1
72929,1d9914367d6846dc39df769f13c83ab4,1347741,Спектакль «Сережа очень тупой»,1
72999,1da372788a740ca00e2ab762898fc1d1,1340782,Балет «Жизель»,2
73000,1da372788a740ca00e2ab762898fc1d1,1366600,Спектакль «Дни Турбиных»,1
73135,1db84cf8e7d35d654fd36148353cc1df,1347694,Спектакль «Как я обманул всех и Бога»,1
73136,1db84cf8e7d35d654fd36148353cc1df,1347741,Спектакль «Сережа очень тупой»,1
73137,1db84cf8e7d35d654fd36148353cc1df,1402822,Спектакль «Зойкина квартира»,1
73313,1dca1cb94df60a1913a346894b82a46c,1276383,Спектакль «Анна Каренина»,1
73486,1ddd9a0fe390a95efb151dae486015a4,1299998,Концерт «Тесса Сутер – Jazz»,3
73487,1ddd9a0fe390a95efb151dae486015a4,1347694,Спектакль «Как я обманул всех и Бога»,2
73488,1ddd9a0fe390a95efb151dae486015a4,1347741,Спектакль «Сережа очень тупой»,4
73489,1ddd9a0fe390a95efb151dae486015a4,1417391,Концерт «Посвящение Маркиану Фролову»,1
73746,1df66e8e54f9dbf4dd4842f89345fac8,1189859,Спектакль «Джан»,2
73747,1df66e8e54f9dbf4dd4842f89345fac8,1365381,Спектакль «Ромео и Джульетта»,5
73864,1e06728d2bad25ca7f8e81c2ac1fcf16,1344206,"Спектакль «Я, бабушка, Илико и Илларион»",1
73946,1e0d1b77fc2d948a5f6f650ca9d89b00,1268437,Спектакль «Летучая мышь»,1
73947,1e0d1b77fc2d948a5f6f650ca9d89b00,1288591,Опера «Кармен»,1
74100,1e189ba7f5cb69a07e448552bce0785b,1366726,Спектакль «Отцы и дети»,1
74188,1e225a340d285e6faabaa4296f033e4b,1232791,Спектакль «Ханума»,1
74335,1e2f9b4c62bbce7626c61461ac8ad3a9,1265080,Мемориальная экспозиция «В глубоком тылу»,2
74403,1e33fd15f992404ebd26bf26a811116a,608723,Мюзикл «Лофт. История красивой жизни»,1
74404,1e33fd15f992404ebd26bf26a811116a,1122331,Спектакль «Алые паруса»,1
74405,1e33fd15f992404ebd26bf26a811116a,1238490,Спектакль «Поэт. Есенин»,1
74406,1e33fd15f992404ebd26bf26a811116a,1238933,Спектакль «Магнит»,1
74407,1e33fd15f992404ebd26bf26a811116a,1250554,Спектакль «Любовь – это...»,1
74408,1e33fd15f992404ebd26bf26a811116a,1258230,Спектакль «Екатерина Великая»,2
74409,1e33fd15f992404ebd26bf26a811116a,1286114,Спектакль «Прощание в июне»,1
74410,1e33fd15f992404ebd26bf26a811116a,1316189,Спектакль «Казанова»,1
74411,1e33fd15f992404ebd26bf26a811116a,1321894,Концерт «Уральский молодежный симфонический оркестр и Рудин-гала»,1
74412,1e33fd15f992404ebd26bf26a811116a,1331431,Спектакль «Республика ШКИД»,2
74413,1e33fd15f992404ebd26bf26a811116a,1344010,Спектакль «Барышня-крестьянка»,1
74414,1e33fd15f992404ebd26bf26a811116a,1344091,Спектакль «Лондонский треугольник»,1
74415,1e33fd15f992404ebd26bf26a811116a,1349578,Спектакль «www.силиконовая дура.net»,1
74416,1e33fd15f992404ebd26bf26a811116a,1401946,Концерты абонемента «Новый камерный оркестр»,1
74417,1e33fd15f992404ebd26bf26a811116a,1402569,Спектакль «Двенадцатая ночь»,2
74418,1e33fd15f992404ebd26bf26a811116a,1439264,Концерт «Назад в 90-е»,1
74449,1e38ce05932a19c13e51a6e195a11516,1380540,Спектакль «Дикое счастье»,1
74907,1e6a7c4c914ec7dff182685e6f2206b6,1343644,Концерт Queen Tribute,2
74978,1e7542e36f0724f120ce96b694582589,804359,Спектакль «Декабристы»,1
74979,1e7542e36f0724f120ce96b694582589,1014718,Спектакль «Три мушкетёра»,1
74980,1e7542e36f0724f120ce96b694582589,1232257,Спектакль «Мастер и Маргарита»,2
74981,1e7542e36f0724f120ce96b694582589,1237397,Выставка «Антика. Западноевропейское искусство XV – начала XX века»,1
74982,1e7542e36f0724f120ce96b694582589,1238810,Спектакль «Кроткая»,1
74983,1e7542e36f0724f120ce96b694582589,1264968,Выставка «От романтизма к импрессионизму. Французская живопись и скульптура XIX века»,2
74984,1e7542e36f0724f120ce96b694582589,1331431,Спектакль «Республика ШКИД»,1
74985,1e7542e36f0724f120ce96b694582589,1349578,Спектакль «www.силиконовая дура.net»,3
74986,1e7542e36f0724f120ce96b694582589,1402569,Спектакль «Двенадцатая ночь»,1
75251,1e912e8b3713b017b151913def69c79c,1264708,Спектакль «Гробовщик»,1
75499,1eaff28423de2ed891501e1633d2e3b4,1316189,Спектакль «Казанова»,4
75500,1eaff28423de2ed891501e1633d2e3b4,1344010,Спектакль «Барышня-крестьянка»,1
75501,1eaff28423de2ed891501e1633d2e3b4,1402569,Спектакль «Двенадцатая ночь»,1
75575,1eb68bc441d8f7cae726672801f6f796,1443884,Спектакль «Веселая жизнь»,1
75660,1ec119a947ccc2ca1c8e433068cbde70,1402636,Спектакль «Соловей»,1
75748,1ecdc00be2ce7b1873e4044a92913e70,1288591,Опера «Кармен»,1
75755,1ed08eff0e810483f518505086a4d203,1286046,Спектакль «Евгений Онегин»,1
75883,1edbcd9dacda7356769e1a537f4ac72f,1478168,Концерт «Бетховен. Героическая симфония»,2
76171,1efeb17678b4e4cac860ea0c37c1d90e,1232257,Спектакль «Мастер и Маргарита»,1
76172,1efeb17678b4e4cac860ea0c37c1d90e,1238765,Спектакль «Вий»,1
76173,1efeb617577aac5c0ddd957a77b2225d,1340782,Балет «Жизель»,1
76230,1f0231ad7ca78eb2da0d34f16b79ec17,465097,Спектакль «Моцарт VS Сальери»,1
76231,1f0231ad7ca78eb2da0d34f16b79ec17,608723,Мюзикл «Лофт. История красивой жизни»,1
76245,1f037fb09bdf4c3f1304636a16160de6,1316189,Спектакль «Казанова»,1
76414,1f138e806de4097767517f957c3f48d7,1316011,Спектакль «Черт и девственница»,1
76430,1f1504caddbdb1086a870a503902a819,1304728,Спектакль «Ревизор»,1
76431,1f1504caddbdb1086a870a503902a819,1380523,Спектакль «Мертвые души»,1
76432,1f1504caddbdb1086a870a503902a819,1380540,Спектакль «Дикое счастье»,3
76433,1f1504caddbdb1086a870a503902a819,1380542,Вишнёвый сад,1
76477,1f18e1b84668eaf02d68577bc3deddd4,1375601,Cпектакль «Маленькая серенада»,3
76835,1f3ec3193b596ba432ba737e96440604,1264708,Спектакль «Гробовщик»,3
77246,1f718f28f85ebc96e22fadc6713839a8,1343644,Концерт Queen Tribute,1
77247,1f718f28f85ebc96e22fadc6713839a8,1366726,Спектакль «Отцы и дети»,1
77248,1f718f28f85ebc96e22fadc6713839a8,1401946,Концерты абонемента «Новый камерный оркестр»,1
77249,1f718f28f85ebc96e22fadc6713839a8,1402681,Спектакль «Три сюжета для небольшого спектакля»,1
77428,1f8833bff7c10b791efaa324eb230dfa,1288702,Спектакль «Волшебная флейта»,1
77519,1f959e87cd3e8ffe373b4f6da94e722a,1301287,Спектакль «Герцогиня из Чикаго»,3
77539,1f972115ad9c2946241b52b838444183,1443884,Спектакль «Веселая жизнь»,2
77611,1f9e94da7271b851a16bb6b502debed1,1276342,Спектакль «Морфий»,1
77612,1f9e94da7271b851a16bb6b502debed1,1280091,Спектакль «Эти свободные бабочки»,2
77613,1f9e94da7271b851a16bb6b502debed1,1365381,Спектакль «Ромео и Джульетта»,1
77614,1f9e94da7271b851a16bb6b502debed1,1400163,Выставка «О чем молчат куклы»,2
77615,1f9e94da7271b851a16bb6b502debed1,1449165,Спектакль «Мама»,1
77627,1f9ffde237a50e5f9006af21fac7caa3,1340782,Балет «Жизель»,1
77628,1f9ffde237a50e5f9006af21fac7caa3,1453043,Фестиваль танца «На грани»,2
77955,1fc2e532aad83e4697f6f3f8b8ac5449,1340782,Балет «Жизель»,1
77956,1fc2e532aad83e4697f6f3f8b8ac5449,1389922,Опера «Евгений Онегин»,2
78082,1fd3c7a5aba9e4d748a7f2f4192cbcdc,1286004,Спектакль «730 шагов»,1
78251,1fe5e3dee00e42141f8133f552ff9c57,1344010,Спектакль «Барышня-крестьянка»,1
78256,1fe632d71c12ece3817a505652acc014,1344010,Спектакль «Барышня-крестьянка»,1
78265,1fe6d0e66187f38799c6bcaf61c99a1c,1322382,Спектакль «Мертвые души»,1
78281,1fe8308089e9ecde93bd0c15a8fc1559,1138552,Спектакль «Море. Звезды. Олеандр»,1
78282,1fe8308089e9ecde93bd0c15a8fc1559,1189859,Спектакль «Джан»,1
78283,1fe8308089e9ecde93bd0c15a8fc1559,1276342,Спектакль «Морфий»,1
78545,20032fd51c53a8d1dbbae345a340150b,1331337,Экспозиции Музея истории камнерезного и ювелирного искусства,1
78546,20032fd51c53a8d1dbbae345a340150b,1334190,Выставка «Игра в метафору»,1
78547,20032fd51c53a8d1dbbae345a340150b,1401920,Концерты абонемента «Субботний playlist»,2
